EggImageID,FemaleID,EggAreaPix2,EggAreaum2,EggCompactness,EggDiamum,EggEccentricity,EggExtent,EggFormFactor,EggMajorAxisLengthPix,EggMaxFeretDiameterPix,EggMaxRadiusPix,EggMeanRadiusPix,EggMedianRadiusPix,EggMinFeretDiameterPix,EggMinorAxisLengthPix,EggMorphNotes,EggObjectNumber,EggPerimeterPix,EggSolidity
EF02_B3_eggs-0014_outline,EF02_B3,202856,2565.600016,1.038879597,65.0207306,0.630961195,0.785350368,0.863594656,577.4609762,578.1643365,222.8115796,81.00608838,72.30836073,447.7486994,448.002536,NA,1,1718.082,0.993593386
EF02_B3_eggs-0018_outline,EF02_B3,202878,2565.878258,1.01213117,61.34312933,0.495428265,0.746726048,0.889070022,544.648794,545.463106,232.6392056,83.09096765,73.54590403,466.9020973,473.1085515,NA,1,1693.38,0.994563379
EF06_B2_eggs-0014_outline,EF06_B2,202939,2566.64975,1.000414822,58.00723673,0.198655801,0.786438957,0.898111398,512.3299227,515.800349,249.9699982,84.54568733,74.33034374,502.5338151,502.1188392,NA,1,1685.088,0.995487077
EF05_B3_eggs-0012_outline,EF05_B3,203090,2568.559506,1.001857452,58.84625834,0.331412831,0.784322055,0.896392775,522.3498793,523.2609292,246.5218043,84.50045255,74.33034374,494.2180781,492.8297162,NA,1,1687.33,0.995670996
CF03_B3_eggs-0003_outline,CF03_B3,203160,2569.444824,1.000807905,58.11876156,0.242669964,0.76897746,0.890425712,515.2683702,516.7920278,247.3155879,84.43167428,74.24957912,495.0738426,499.8664347,NA,1,1693.266,0.994777857
CF01_B3_eggs-0001_outline,CF01_B3,203282,2570.987806,1.006511663,60.82238993,0.444213451,0.781048765,0.896211633,536.3695196,540.8326913,241.0518616,83.96890971,74.02702209,483.6610383,480.5447079,NA,1,1688.298,0.994634954
CF07_B2_eggs-0024_outline,CF07_B2,203422,2572.758441,1.001173963,58.29118168,0.225808045,0.796172211,0.901025151,514.648593,518.3251875,246.5623653,84.55405443,74.40430095,499,501.3561544,NA,1,1684.362,0.995960773
EF08_B2_eggs-0020_outline,EF08_B2,203504,2573.795528,1.014201534,62.82363733,0.529097907,0.787859079,0.88734736,551.4939566,558.6277831,235.0914716,83.49835245,73.90195829,471.0038384,467.9761445,NA,1,1697.636,0.995587214
EF01_B2_eggs-0001_outline,EF01_B2,203671,2575.907643,1.008929951,61.51144614,0.480464,0.782335972,0.891725607,542.595124,546.9597791,236.719243,83.90118903,74.02702209,474.9468717,475.863764,NA,1,1694.158,0.994305242
EF07_B2_eggs-0023_outline,EF07_B2,203681,2576.034117,1.004541705,60.15508951,0.405491838,0.801111513,0.896954619,531.5411908,534.8990559,239.9416596,84.23926272,74.24957912,481.9311154,485.881093,NA,1,1689.254,0.995483981
EF04_B3_eggs-0018_outline,EF04_B3,203717,2576.489423,1.03294577,64.33348169,0.630389435,0.79524765,0.875641206,576.9003754,572.0533192,220.7351354,82.18938403,73.1641989,442.3849801,447.8356744,NA,1,1709.84,0.994694915
EF05_B3_eggs-0017_outline,EF05_B3,203724,2576.577955,1.001880702,59.10520773,0.294162065,0.808675667,0.901298723,519.9750351,525.5635071,246,84.45487224,74.33034374,492,496.9690278,NA,1,1685.356,0.995832855
EF03_B2_eggs-0018_outline,EF03_B2,203757,2576.995319,1.005515177,60.19323715,0.304669286,0.762540792,0.888437967,521.8179788,535.2382647,243.8237068,83.68239844,73.87827827,497.4385548,497.0098138,NA,1,1697.648,0.994596415
EF08_B3_eggs-0012_outline,EF08_B3,204049,2580.688358,1.002292471,59.19287494,0.341165653,0.778967581,0.893232957,524.6061851,526.343044,246.0650321,84.61044161,74.46475676,492.7615553,493.1314875,NA,1,1694.298,0.995280868
CF01_B3_eggs-0018_outline,CF01_B3,204109,2581.447202,1.001750497,59.10049996,0.325224206,0.785098027,0.891068407,523.068518,525.5216456,246.0731599,84.49890325,74.33034374,492.9698611,494.6329109,NA,1,1696.604,0.99407042
CF02_B2_eggs-0018_outline,CF02_B2,204229,2582.964889,1.007998477,61.01671117,0.463770878,0.785194156,0.896027299,540.6837011,542.5605957,238.4722206,84.09276883,74.24284477,477.6348484,479.0215233,NA,1,1692.4,0.994889857
EF03_B3_eggs-0026_outline,EF03_B3,204245,2583.167248,1.000931404,58.26047244,0.220853371,0.771615199,0.894306298,515.3334716,518.0521209,248.8232304,84.64417683,74.43117626,499.2173875,502.6083539,NA,1,1694.094,0.994783651
CF02_B1_eggs_-0007_outline,CF02_B1,204310,2583.989328,1.000900036,58.77722768,0.274617593,0.782434197,0.891905949,518.9620412,522.6471085,248.2438317,84.74781619,74.51845409,500.2755211,499.0097791,NA,1,1696.642,0.994598857
CF01_B3_eggs-0029_outline,CF01_B3,204333,2584.280219,1.000396417,58.05169808,0.193995392,0.787228387,0.89601127,513.8417196,516.1956993,250.7448903,84.75963242,74.46475676,503,504.0799808,NA,1,1692.846,0.994606724
CF01_B1_eggs-0003_outline,CF01_B1,204386,2584.95053,1.000874046,58.74817185,0.203646654,0.776778656,0.886464336,514.5343618,522.3887441,248.5095572,84.39477105,74.24284477,505,503.7520126,NA,1,1702.158,0.992367376
CF07_B2_eggs-0022_outline,CF07_B2,204421,2585.393189,1.000677746,58.3314156,0.213567388,0.784430425,0.896869674,515.0725052,518.6829475,250.1859309,84.84810565,74.65252842,503.4606273,503.1889246,NA,1,1692.4,0.995517224
CF06_B1_eggs-0015_outline,CF06_B1,204441,2585.646137,1.003327121,59.83096233,0.373973028,0.795536704,0.899636685,528.6835558,532.016917,245.904453,84.61616704,74.54528825,492.8446409,490.3220549,NA,1,1689.878,0.995861961
CF04_B1_eggs-0008_outline,CF04_B1,204453,2585.797906,1.000364497,58.11212399,0.199163999,0.789195762,0.898037074,514.2506833,516.7330065,250.6671099,84.90686326,74.67261881,504,503.9482745,NA,1,1691.432,0.99539433
EF02_B1_eggs_-0009_outline,EF02_B1,204518,2586.619987,1.006068259,60.72551681,0.436942511,0.774117603,0.894626931,536.9255951,539.9712955,239.3658288,84.31785229,74.33034374,479.1901682,482.9588998,NA,1,1694.922,0.99492124
EF01_B2_eggs-0027_outline,EF01_B2,204603,2587.695015,1.006409081,60.46587197,0.407476126,0.772950163,0.887870729,533.4719788,537.6625336,242.8373942,84.03751136,74.20242584,490.0249994,487.1750719,NA,1,1701.712,0.994437356
EF04_B2_eggs-0025_outline,EF04_B2,204695,2588.858576,1.005695751,60.48971218,0.420697265,0.777997377,0.895804931,535.0022311,537.8745207,238.7990787,84.20416645,74.3236167,483.3150027,485.3546053,NA,1,1694.54,0.995365868
EF08_B3_eggs-0018_outline,EF08_B3,204768,2589.781835,1.000518802,58.61886064,0.229622038,0.776695494,0.897108835,516.4093537,521.2389088,250.4495957,84.96233584,74.70609078,504.5714785,502.6108325,NA,1,1693.61,0.995152249
EF02_B1_eggs_-0003_outline,EF02_B1,204797,2590.14861,1.014232157,62.68699656,0.474385652,0.761032909,0.871354661,544.627582,557.4127734,237.6972865,82.87751337,73.40980861,483,479.444991,NA,1,1718.578,0.993926187
EF05_B1_eggs-0018_outline,EF05_B1,204958,2592.184841,1.00014105,57.87047888,0.07713113,0.783388755,0.897724964,510.4566559,514.5842982,252.3667965,85.11434202,74.82980503,508.4097757,508.9359836,NA,1,1693.814,0.995562766
EF03_B3_eggs-0017_outline,EF03_B3,205007,2592.804563,1.015268744,62.65682698,0.541613262,0.773658032,0.886171057,555.9874335,557.1445055,233.2059176,83.83613119,74.20242584,466.5085997,467.3784853,NA,1,1705.024,0.995343892
CF04_B2_eggs-0012_outline,CF04_B2,205027,2593.057511,1.003019085,59.24893525,0.237283614,0.780591344,0.891337861,517.8567947,526.8415322,244.1823089,84.25873895,74.33034374,495.1741858,503.0670213,NA,1,1700.158,0.994979654
EF07_B3_eggs-0014_outline,EF07_B3,205083,2593.765765,1.008919678,62.28989612,0.395518598,0.791655086,0.883328197,533.3684964,553.8817563,241.2674864,83.49446594,73.8241153,490.9096737,489.8765451,NA,1,1708.082,0.995188633
EF02_B1_eggs_-0024_outline,EF02_B1,205102,2594.006065,1.006342562,61.16711296,0.43868127,0.778473205,0.890649431,537.9912104,543.8979684,241.2819927,84.34112461,74.33034374,484.8287144,483.4618863,NA,1,1701.126,0.994704017
EF02_B1_eggs_-0026_outline,EF02_B1,205130,2594.360193,1.005632511,60.90353629,0.413737002,0.759977178,0.89289659,534.7023977,541.5542447,242.4046204,84.38904306,74.41102069,486.0077537,486.7911639,NA,1,1699.1,0.994750561
CF04_B2_eggs-0011_outline,CF04_B2,205280,2596.257302,1.000339708,58.40649528,0.206027666,0.787690419,0.901262444,515.6490146,519.350556,251.3821792,85.06688118,74.81310046,503.4600282,504.5863668,NA,1,1691.814,0.995405559
EF01_B2_eggs-0021_outline,EF01_B2,205303,2596.548192,1.002217292,59.87005587,0.340687698,0.785421895,0.893662253,526.1501752,532.3645368,246.3432565,84.75196191,74.63243263,494.8143042,494.6740418,NA,1,1699.088,0.994687487
EF08_B3_eggs-0009_outline,EF08_B3,205336,2596.965556,1.001155145,58.93559836,0.295355909,0.783321571,0.898501963,521.9347634,524.0553406,247.7357463,85.00344092,74.81310046,496.5489812,498.6498426,NA,1,1694.642,0.995539524
CF03_B3_eggs-0008_outline,CF03_B3,205340,2597.016146,1.001670884,58.84217467,0.317636155,0.794690197,0.895352951,523.9481423,523.2246172,247.0728637,84.9501836,74.73285757,494,496.8142685,NA,1,1697.636,0.995491346
CF01_B3_eggs-0012_outline,CF01_B3,205354,2597.193209,1.001230544,59.08209325,0.2250376,0.775787294,0.892104498,517.0548348,525.3579732,248.9377432,84.71491015,74.52516354,504.0190159,503.7924198,NA,1,1700.782,0.994005107
CF04_B1_eggs-0010_outline,CF04_B1,205466,2598.609717,1.001999561,58.92132593,0.31337719,0.791904663,0.899111134,523.8242999,523.9284302,247.1214276,84.86567692,74.72616677,497,497.438608,NA,1,1694.604,0.995573688
EF05_B1_eggs-0003_outline,EF05_B1,205466,2598.609717,1.001523886,59.28766594,0.28106743,0.799326199,0.900504976,521.0754045,527.1859255,249.5696296,84.88599207,74.71612878,501.0469869,500.0698243,NA,1,1693.292,0.995301207
EF02_B3_eggs-0011_outline,EF02_B3,205497,2599.001787,1.07564465,70.79877319,0.705495674,0.750306699,0.819832856,610.6918463,629.5426912,221.7408397,79.09768742,70.34912935,447.1086357,432.8059993,NA,1,1774.782,0.989879479
EF03_B3_eggs-0021_outline,EF03_B3,205558,2599.773278,1.007579498,61.32941718,0.462733599,0.7771569,0.89571247,542.1810801,545.3411776,240.0854015,84.49992899,74.54528825,480.7075156,480.6421106,NA,1,1698.196,0.995163563
EF02_B3_eggs-0013_outline,EF02_B3,205671,2601.202433,1.00454677,60.07651113,0.333792796,0.763781194,0.886562418,526.583452,534.200337,245.8170051,84.20927004,74.24284477,495.8793523,496.3820328,NA,1,1707.406,0.993855781
EF03_B3_eggs-0011_outline,EF03_B3,206052,2606.021091,1.000991603,58.80013936,0.237369003,0.769442183,0.89509677,518.6299522,522.8508392,249.545587,85.10485331,74.94664769,503.4600282,503.8072785,NA,1,1700.82,0.995302488
CF05_B3_eggs-0030_outline,CF05_B3,206076,2606.324628,1.02353297,62.38575918,0.547902185,0.741611366,0.865915476,560.8255085,554.7341706,229.3141949,82.58518822,73.43704787,462.2186923,469.1543198,NA,1,1729.342,0.994721713
EF05_B1_eggs-0028_outline,EF05_B1,206077,2606.337276,1.000506014,59.08412683,0.207763314,0.792326532,0.897542666,516.7866083,525.3760558,251.6684327,85.13375663,74.95331881,505.2045139,505.5098735,NA,1,1698.604,0.995670933
EF06_B3_eggs-0026_outline,EF06_B3,206142,2607.159357,1.047478011,66.95527146,0.665981291,0.805456137,0.863631986,592.9887978,595.3662738,216.1226504,81.33630421,72.83543094,432.5464137,442.3509311,NA,1,1731.904,0.995451121
EF03_B2_eggs-0015_outline,EF03_B2,206256,2608.60116,1.022355455,63.98535978,0.545916678,0.766454605,0.876860094,560.3896928,568.9578192,235.5355599,82.91835369,73.60027174,475.1851222,469.5166043,NA,1,1719.266,0.994819852
CF04_B1_eggs-0014_outline,CF04_B1,206338,2609.638246,1.002601171,59.8126747,0.357193572,0.778020354,0.899475668,529.1958323,531.8543034,245.5381844,85.09590987,74.95331881,491.1260947,494.2849846,NA,1,1697.852,0.995455423
CF04_B2_eggs-0009_outline,CF04_B2,206396,2610.371795,1.000389979,58.25243979,0.187216525,0.785809468,0.899768779,516.0873037,517.9806946,251.3662666,85.33440306,75,503.1152949,506.9621946,NA,1,1697.814,0.995677595
CF04_B2_eggs-0016_outline,CF04_B2,206444,2610.97887,1.005219311,61.02811037,0.426954295,0.778622614,0.89535033,537.9384166,542.6619574,244.7243347,84.90745278,74.81310046,490,486.4432962,NA,1,1702.196,0.995090679
EF03_B1_eggs-0026_outline,EF03_B1,206869,2616.354013,1.001070813,59.19490472,0.258168195,0.786116822,0.897851718,521.0608561,526.3610928,250.8804496,85.31367256,75.00666637,504.8229812,503.3968858,NA,1,1701.572,0.995292221
EF02_B2_eggs-0004_outline,EF02_B2,206942,2617.277273,1.011686337,61.2285955,0.481590884,0.753689378,0.888908454,547.848404,544.4446712,236.5163842,84.05715155,74.33034374,473.5005516,480.1322346,NA,1,1710.412,0.994999567
EF02_B3_eggs-0027_outline,EF02_B3,207028,2618.364949,1.003314813,60.41607,0.339510039,0.778046278,0.895161197,528.5323691,537.2196944,247.8083937,84.90149323,74.88658091,501.1917177,497.1388312,NA,1,1704.782,0.995025545
EF06_B2_eggs-0013_outline,EF06_B2,207095,2619.212324,1.002471261,59.55297883,0.321128977,0.793695506,0.893686538,526.7016196,529.5450878,246.4163144,85.01429338,74.96665926,495.3607529,498.8051155,NA,1,1706.464,0.995438465
CF05_B1_eggs-0008_outline,CF05_B1,207116,2619.47792,1.000616986,58.79551471,0.238403571,0.791721776,0.898452697,519.9355663,522.8097168,251.4318993,85.42109206,75.13321503,503.6122384,504.9438346,NA,1,1702.018,0.995297809
EF03_B2_eggs-0021_outline,EF03_B2,207149,2619.895284,1.003537573,60.29159484,0.387589578,0.782210894,0.892253981,533.7183682,536.1128613,245.9613791,85.12781096,74.95331881,492.4799151,491.9986948,NA,1,1708.056,0.994918519
CF01_B3_eggs-0007_outline,CF01_B3,207246,2621.122081,1.001275385,59.43754888,0.293215197,0.78444034,0.894044738,524.2150242,528.5186846,249.6096953,85.30296325,75,501.6415252,501.1739221,NA,1,1706.744,0.994686902
CF01_B3_eggs-0006_outline,CF01_B3,207517,2624.549525,1.001109374,59.27059767,0.279668865,0.780937651,0.893226069,523.4540044,527.0341545,250.7269431,85.35377142,75.13321503,502.7710376,502.5663676,NA,1,1708.642,0.995089695
CF06_B1_eggs-0018_outline,CF06_B1,207649,2626.218981,1.004279405,60.98415991,0.402620122,0.799034151,0.898436471,536.2838965,542.2711499,246.1483293,85.20506013,75.02666193,494,490.8966673,NA,1,1704.222,0.995799065
CF04_B1_eggs-0011_outline,CF04_B1,207682,2626.636345,1.000319901,58.53184621,0.07153954,0.796913372,0.900799989,513.775798,520.4651765,253.2982432,85.55015534,75.17978452,508,512.4593835,NA,1,1702.12,0.995444142
EF07_B2_eggs-0025_outline,EF07_B2,207682,2626.636345,1.005636262,61.09221712,0.43197869,0.782229755,0.897010056,540.3022933,543.2319946,242.0764342,85.07362225,75,484.9201544,487.2898921,NA,1,1705.712,0.99567083
CF02_B2_eggs-0019_outline,CF02_B2,207765,2627.686079,1.002895316,60.23702982,0.367052592,0.777377425,0.889260992,532.1156938,535.6276692,246.4163144,85.17614111,75,494.0543444,494.9741198,NA,1,1713.47,0.994469188
CF01_B3_eggs-0010_outline,CF01_B3,207905,2629.456714,1.002571282,59.83888875,0.307210197,0.773859153,0.890323636,526.5443383,532.0873988,249.505511,84.99863589,74.94664769,502.7865903,501.0815409,NA,1,1713.024,0.9940307
EF03_B3_eggs-0016_outline,EF03_B3,207983,2630.443211,1.001316529,59.61156473,0.288037624,0.787590647,0.895739289,524.7445364,530.0660336,250.6391829,85.53332996,75.23961722,502,502.5053869,NA,1,1708.158,0.995424502
EF08_B1_eggs-0030_outline,EF08_B1,208090,2631.796483,1.001125186,59.13890015,0.282873499,0.79410328,0.893173179,524.4262246,525.8631001,250.4495957,85.51793822,75.23961722,500.9010412,503.0072026,NA,1,1711.05,0.99557448
EF04_B3_eggs-0021_outline,EF04_B3,208099,2631.910309,1.019548606,64.022608,0.563309224,0.783142596,0.882927782,565.3273842,569.2890303,233.6193485,83.95608562,74.33034374,466,467.0995807,NA,1,1720.986,0.995053399
EF03_B3_eggs-0008_outline,EF03_B3,208266,2634.022424,1.002899187,60.2021663,0.37154213,0.787788235,0.895581828,533.2319616,535.3176627,247,85.37093364,75.13321503,495,495.0611354,NA,1,1709.47,0.994867214
CF04_B2_eggs-0002_outline,CF04_B2,208286,2634.275372,1.000916978,59.32562519,0.280190461,0.785676565,0.896790127,524.4122742,527.5234592,251.0557707,85.69430341,75.31268154,502.548994,503.4066407,NA,1,1708.4,0.995559592
EF08_B1_eggs-0020_outline,EF08_B1,208343,2634.996274,1.000931855,59.44265549,0.260175324,0.778084433,0.895766215,523.0180259,528.5640926,251.6068362,85.60697336,75.29276194,505.6200409,505.0060129,NA,1,1709.61,0.995584588
EF08_B3_eggs-0019_outline,EF08_B3,208351,2635.097453,1.001669798,59.59458924,0.305724875,0.779788839,0.900989483,526.7459054,529.9150875,249.5936698,85.57456257,75.2861209,501.283192,501.5252578,NA,1,1704.68,0.995858377
EF08_B1_eggs-0009_outline,EF08_B1,208390,2635.590701,1.004650824,61.06623041,0.411714207,0.787146683,0.900942488,538.4249064,543.0009208,246.2722071,85.36229131,75.18643495,492,490.673625,NA,1,1704.884,0.995887704
EF08_B2_eggs-0021_outline,EF08_B2,208517,2637.19692,1.012160684,62.57583204,0.51627694,0.782721471,0.890399847,555.5220408,556.4242985,237.2277387,84.80333152,74.96665926,475.3049485,475.7611284,NA,1,1715.47,0.995200993
CF01_B3_eggs-0015_outline,CF01_B3,208540,2637.48781,1.006867255,61.57433079,0.451762189,0.78180414,0.893441359,544.3788149,547.5189494,241.8677324,85.09988807,75,484.6813726,485.6612448,NA,1,1712.642,0.994835955
EF02_B2_eggs-0022_outline,EF02_B2,208641,2638.765197,1.001348222,59.47679468,0.282605694,0.78831215,0.895498429,525.1577195,528.8676583,250.5394181,85.54566374,75.21303079,504.295486,503.7502773,NA,1,1711.088,0.994641623
EF04_B3_eggs-0030_outline,EF04_B3,208749,2640.131116,1.071865856,69.0435054,0.726017681,0.801432027,0.845820235,620.5191498,613.93485,212.475881,80.74410861,72.56721023,425.1483728,426.7161476,NA,1,1761.076,0.994623054
EF02_B3_eggs-0009_outline,EF02_B3,208831,2641.168202,1.007660083,60.4236057,0.401512052,0.743477735,0.890934458,538.5815316,537.2867019,238.947693,84.43555937,74.67261881,478.5714968,493.2619097,NA,1,1716.246,0.994561205
EF02_B3_eggs-0017_outline,EF02_B3,208895,2641.977636,1.004013219,60.83455319,0.3354409,0.792223208,0.892199108,530.7079406,540.940847,248.1169079,85.10595083,75.02666193,501.0060224,499.959387,NA,1,1715.292,0.995015278
EF02_B2_eggs-0013_outline,EF02_B2,208961,2642.812364,1.008930436,62.29324621,0.473214996,0.803238926,0.892520542,548.5246077,553.9115453,240.7093683,84.91977861,75,486.2354146,483.2210923,NA,1,1715.254,0.995116353
EF03_B3_eggs-0010_outline,EF03_B3,209112,2644.722121,1.013466572,63.06475367,0.509767866,0.780892205,0.88843541,555.6033569,560.7717896,239.2404648,84.58433412,74.94664769,478.5164064,477.9922304,NA,1,1719.814,0.995742979
EF05_B1_eggs-0029_outline,EF05_B1,209180,2645.582143,1.001217228,59.38826881,0.29545855,0.781146139,0.89813305,526.8213363,528.0804863,251.4617267,85.82291404,75.50496672,503.4600282,503.3016925,NA,1,1710.782,0.995322678
CF03_B2_eggs-0030_outline,CF03_B2,209263,2646.631877,1.003049452,60.418268,0.375778623,0.781520294,0.896645685,535.0016072,537.2392391,248.1954875,85.69155854,75.43208866,497.0960672,495.7910515,NA,1,1712.54,0.995483142
EF07_B2_eggs-0017_outline,EF07_B2,209325,2647.416016,1.047358332,68.51945333,0.59096522,0.720260543,0.83024745,580.199044,609.274979,235.2615566,80.72395727,71.42128534,477,468.0448496,NA,1,1779.966,0.985835894
CF02_B2_eggs-0008_outline,CF02_B2,209346,2647.681611,1.00173144,59.78137188,0.318750695,0.781795232,0.894657278,529.1481995,531.5759588,250.8884214,85.78424423,75.47184906,502.0390757,501.5470838,NA,1,1714.782,0.995210443
CF04_B1_eggs-0006_outline,CF04_B1,209373,2648.023091,1.000819452,59.67041104,0.236337998,0.790970291,0.895570507,522.6813146,530.589295,253.931093,85.79941035,75.45197148,510.1984984,507.8742268,NA,1,1714.018,0.995090444
EF07_B3_eggs-0027_outline,EF07_B3,209416,2648.566929,1.000636216,58.97667934,0.19290135,0.780471079,0.897047714,520.1986836,524.4206327,252.6222476,85.79884402,75.53806987,510.2423757,510.4283929,NA,1,1712.782,0.995604746
EF02_B2_eggs-0015_outline,EF02_B2,209428,2648.718697,1.018561428,64.75047629,0.561715911,0.766784439,0.879792742,566.5531226,575.7612352,235.3316808,84.28389194,74.6860094,472.1839156,468.7264999,NA,1,1729.546,0.994451475
EF05_B1_eggs-0004_outline,EF05_B1,209459,2649.110767,1.003712213,61.08559208,0.393553834,0.788673263,0.897886023,537.4093033,543.1730848,247.8790027,85.63377033,75.43208866,498.3715636,494.0412172,NA,1,1712.158,0.995293408
EF03_B3_eggs-0002_outline,EF03_B3,209503,2649.667252,1.002498167,59.65133212,0.343221988,0.774789201,0.897634196,531.8229624,530.4196452,246.9757073,85.73097249,75.53806987,495.4430091,499.5170119,NA,1,1712.578,0.995535598
EF02_B2_eggs-0020_outline,EF02_B2,209625,2651.210234,1.002599036,60.39335252,0.351810957,0.806547802,0.897701868,532.850182,537.0176906,246.7164364,85.60299706,75.3923073,495,498.7856407,NA,1,1713.012,0.994850743
EF08_B2_eggs-0018_outline,EF08_B2,209636,2651.349356,1.001877366,59.77290885,0.330637006,0.781290996,0.900453013,530.6329315,531.5007055,249.4193256,85.87085897,75.59100476,499.2173875,500.7890764,NA,1,1710.438,0.995833986
CF05_B3_eggs-0022_outline,CF05_B3,209754,2652.841748,1.0426278,67.04106844,0.644796415,0.768034273,0.864199022,591.5211359,596.1291806,229.4275485,82.56920766,73.68174808,458,452.1317578,NA,1,1746.438,0.995545641
EF02_B2_eggs-0003_outline,EF02_B2,209795,2653.360292,1.003510364,61.20938238,0.385079583,0.783999013,0.891588109,536.8270044,544.2738281,249.1284809,85.59956983,75.31268154,499.6621219,495.4287149,NA,1,1719.572,0.994451699
CF05_B3_eggs-0026_outline,CF05_B3,209859,2654.169725,1.010730595,62.39700962,0.49864975,0.779333779,0.891820681,554.060985,554.8342095,240.337263,85.17631369,75.18643495,482.0803146,480.2620389,NA,1,1719.61,0.995739169
CF04_B2_eggs-0030_outline,CF04_B2,210003,2655.99095,1.000170086,58.95212,0.122503529,0.779680336,0.89966932,517.8847682,524.202251,255.6325488,86.0996682,75.69015788,513.1033379,513.9841004,NA,1,1712.68,0.995671262
EF04_B3_eggs-0004_outline,EF04_B3,210018,2656.180661,1.006604301,62.05269884,0.445581849,0.793934858,0.891610559,545.39139,551.7725981,244.3869882,85.38691836,75.27283707,490.8047012,488.2568454,NA,1,1720.464,0.994973446
EF05_B1_eggs-0001_outline,EF05_B1,210278,2659.468983,1.001630945,59.90901834,0.315538364,0.786733014,0.896082053,530.0135974,532.7109911,250.4396135,85.98592379,75.66372975,501.3264406,502.9366977,NA,1,1717.228,0.995610899
EF03_B3_eggs-0009_outline,EF03_B3,210516,2662.479064,1.000340705,59.17289397,0.130413207,0.76965487,0.897123436,518.8225352,526.1653732,254.7724475,86.12411879,75.71657678,511.022562,514.3916505,NA,1,1717.202,0.995411055
EF01_B2_eggs-0025_outline,EF01_B2,210517,2662.491711,1.004965721,61.12998685,0.387521971,0.775264968,0.893359267,538.4139051,543.5678431,248.0181445,85.40985151,75.29276194,497.3467352,496.3424943,NA,1,1720.82,0.99469147
EF08_B2_eggs-0024_outline,EF08_B2,210520,2662.529653,1.053682895,69.37363098,0.683145138,0.76971452,0.861288233,605.5445931,616.8703267,222,82.12829274,73.34848328,443,442.2186982,NA,1,1752.578,0.995653593
EF04_B1_eggs-0029_outline,EF04_B1,210542,2662.807896,1.006852441,62.21523385,0.442462343,0.780895793,0.892896576,545.7190799,553.2178594,245.8007323,85.47184469,75.3923073,491,489.3938225,NA,1,1721.368,0.995131681
EF05_B2_eggs-0004_outline,EF05_B2,210548,2662.88378,1.003050185,61.1609096,0.354320327,0.766019064,0.893557284,534.394292,543.8428082,250.4096644,85.76176945,75.58438992,502.0830554,499.7249881,NA,1,1720.756,0.99543528
EF03_B3_eggs-0018_outline,EF03_B3,210577,2663.250555,1.002430701,60.20584262,0.335183552,0.780319425,0.896957113,532.3955088,535.3503526,250.3197955,85.92871796,75.66372975,501.3387079,501.5979441,NA,1,1717.61,0.995278292
EF05_B2_eggs-0006_outline,EF05_B2,210721,2665.07178,1.002774324,60.16055567,0.335311776,0.789028098,0.899811268,532.6808669,534.947661,249.8039231,85.84905955,75.66372975,500.5947183,501.8424904,NA,1,1715.47,0.995366128
EF08_B3_eggs-0030_outline,EF08_B3,210798,2666.045629,1.014479857,62.85744929,0.520909931,0.778507379,0.885978265,559.9677797,558.9284391,238.4365744,84.8569097,75.13321503,477.4290523,477.9950187,NA,1,1729.126,0.995297317
CF02_B1_eggs_-0013_outline,CF02_B1,210821,2666.336519,1.00093233,59.81256896,0.267594485,0.788926934,0.898502738,526.6526025,531.8533632,252.5074256,86.06608842,75.66372975,506.8664046,507.4464377,NA,1,1717.126,0.9949338
CF03_B3_eggs-0018_outline,CF03_B3,210938,2667.816264,1.000771896,59.08808676,0.226122123,0.784675361,0.89813501,523.9820263,525.4112675,253.2982432,86.1782663,75.80237463,509.3762853,510.4103473,NA,1,1717.954,0.995596377
CF05_B3_eggs-0023_outline,CF05_B3,211007,2668.688935,1.001636181,59.71829349,0.271221114,0.783547533,0.89695168,527.3372654,531.0150657,251.5432368,86.07485795,75.76938696,510,507.5711189,NA,1,1719.368,0.995630695
CF07_B1_eggs-0006_outline,CF07_B1,211019,2668.840703,1.000225332,58.8315343,0.170228496,0.787990022,0.899853804,520.9867512,523.130003,255.2273496,86.28074895,75.92759709,512.3531801,513.3827501,NA,1,1716.642,0.995647384
EF01_B1_eggs_-0002_outline,EF01_B1,211189,2670.990761,1.002587633,60.369579,0.358177074,0.78487914,0.893708055,535.4762345,536.8062965,246.7164364,85.90444238,75.66372975,497.2051612,499.9493539,NA,1,1723.228,0.99466845
CF02_B2_eggs-0001_outline,CF02_B2,211249,2671.749604,1.003303194,60.28614055,0.362545063,0.77986769,0.893209182,536.1944384,536.0643618,247.9233753,85.93964616,75.69015788,497.7487318,499.715116,NA,1,1723.954,0.994890126
EF01_B2_eggs-0020_outline,EF01_B2,211344,2672.951107,1.006047136,61.59363541,0.440137547,0.795630028,0.899903493,546.2281157,547.6906061,244.4688119,85.76663042,75.66372975,489.7522831,490.4748111,NA,1,1717.916,0.995124294
CF04_B2_eggs-0014_outline,CF04_B2,211348,2673.001696,1.003437776,60.62296063,0.38690012,0.782550097,0.895095503,538.9949947,539.0593659,248.2116033,86.08324454,75.80237463,497.6831026,497.0189421,NA,1,1722.54,0.995504057
CF06_B1_eggs-0014_outline,CF06_B1,211349,2673.014344,1.000484259,59.52653262,0.22938206,0.783180167,0.899631501,524.6166928,529.3099281,255.1626932,86.3638762,75.96051606,511.8175259,510.6285563,NA,1,1718.196,0.995747969
